"","f.rho","ssb.rho","recr.rho","jan1b.rho","explb.rho","stockn.rho","Age.1","Age.2","Age.3","Age.4","Age.5","Age.6","Age.7","Age.8","Age.9"
"peel.1",0.0131436283882577,-0.00878918892772745,-0.0805867257424926,-0.00298965906807283,-0.00929142377180486,-0.00481339806694433,-0.0805867257424926,0.15089548140554,0.0699603540714717,-0.0719374365424273,-0.0639292175703062,-0.0423644351608276,-0.00790137468701356,0.00377655035201135,0.0139365843879281
"peel.2",0.0140776703199649,-0.0314995961590236,0.820460897916042,-0.00936147465153749,-0.011325665551044,0.183088370718155,0.820460897916042,0.324062481427274,-0.200682656385665,-0.245516498831485,-0.122258867052904,-0.0216732843094068,0.0169138528069628,0.0319027393188218,0.0525021410237605
"peel.3",-0.0219810559808201,-0.0134957394343161,0.934844746550778,-0.0244284639929719,0.0180856913377332,0.142671739494263,0.934844746550778,-0.359841263000581,-0.344682088177961,-0.231848546882928,-0.0514481721642703,0.0461864663339297,0.0734332602837927,0.0966089608475991,0.118032789747682
"peel.4",-0.0656555212860415,0.0479857025639925,-0.509976675178261,-0.00064331479154829,0.0579638709874491,-0.243407309674697,-0.509976675178261,-0.269713284276342,-0.298146328072725,-0.153446690443666,0.0400801964524609,0.101639986090155,0.136564087399072,0.151506094894406,0.168131904760462
"peel.5",-0.0780724824727572,0.0856104668310466,0.370507338364357,0.0809186508253238,0.0727689142039186,0.10859212347087,0.370507338364357,-0.0816846120828189,-0.0921033478724508,0.0186028878705447,0.0463679783481748,0.118347166956048,0.131187525355768,0.136670941664852,0.16050233092376
"Mohn.rho",-0.0276975522062793,0.0159623289747944,0.307049916382085,0.00869914766423864,0.0256402774412504,0.0372263051883294,0.307049916382085,-0.0472562393053858,-0.173130813287466,-0.136829256965992,-0.0302376163973689,0.0404271799819797,0.0700394702317163,0.084093057415538,0.102621150168718
