"","f.rho","ssb.rho","recr.rho","jan1b.rho","explb.rho","stockn.rho","Age.1","Age.2","Age.3","Age.4","Age.5","Age.6","Age.7","Age.8","Age.9"
"peel.1",0.135257381527333,-0.0942543144135595,-0.0364717478782093,-0.0731584051079806,-0.0915888027988847,-0.0159478046793204,-0.0364717478782093,0.17789135522682,0.0575045334389866,-0.101532442331942,-0.110001641130622,-0.100830930830143,-0.0850227155041058,-0.0882128111138589,-0.0974462548571917
"peel.2",0.138834870530549,-0.123626777085669,0.950875280755141,-0.0919952228693824,-0.101246105919003,0.133898887008695,0.950875280755141,0.351814162822306,-0.218869172376566,-0.284760220172183,-0.187389177905576,-0.105013427755345,-0.0847278076830949,-0.079372806139756,-0.0683546556308269
"peel.3",-0.0200760333922284,-0.017413869655845,1.18724908102188,-0.0220071993774495,0.0179384209730763,0.157727506280351,1.18724908102188,-0.31910518881532,-0.339198830722246,-0.248640583963206,-0.0875100192534933,0.00957985714078348,0.0444731886401247,0.0768062019153593,0.118200199338892
"peel.4",-0.133058320343214,0.105285014805795,-0.432706080714086,0.0616202832856442,0.124629517533818,-0.167533489357286,-0.432706080714086,-0.208464174044784,-0.278807744338809,-0.153144861324138,0.0305043834168537,0.106259907357768,0.164605352126463,0.19945035301595,0.251612642509678
"peel.5",-0.172341825327455,0.172548736249423,0.695509767645099,0.166770164204783,0.174636248394963,0.232214278931603,0.695509767645099,0.0423380248394912,-0.0308793210621483,0.0540807664649939,0.0766104342574794,0.166149962207392,0.203754676939458,0.227200544909921,0.286042297015811
"Mohn.rho",-0.0102767854010031,0.00850775798002888,0.472891260165965,0.00824592402712286,0.0248738556367938,0.0680718756368085,0.472891260165965,0.00889483600570275,-0.162050107012157,-0.146799468265295,-0.0555572041230718,0.0152290736240911,0.0486165389037691,0.0671742965175231,0.0980108456752726
