"","f.rho","ssb.rho","recr.rho","jan1b.rho","explb.rho","stockn.rho","Age.1","Age.2","Age.3","Age.4","Age.5","Age.6"
"peel.1",0.0778701135810031,0.0462857454159157,0.670246484321912,0.0905447682756373,-0.0598152112091493,0.386270450423447,0.670246484321912,0.52656796133713,0.252658916818828,0.0360200874954864,-0.133232127827401,-0.160302691565843
"peel.2",0.149161120513564,0.0515974109448078,2.63912870545846,0.0927167090903018,-0.121742744790353,0.937049264883697,2.63912870545846,1.2788857360186,0.326731118024111,-0.102848981258967,-0.226618442425432,-0.314906681079049
"peel.3",0.207451853549146,-0.00470607053633631,2.30173110938364,0.147618822885052,-0.147064209922111,0.612802761546734,2.30173110938364,0.591592514739712,0.0536223958364912,-0.0840815814359347,-0.161237509641873,-0.297577791521763
"peel.4",0.158944158704816,-0.0230047472363046,1.3119943803744,0.215389408167999,-0.109268995959632,0.451366168836588,1.3119943803744,0.350987924043163,-0.0222003041490746,-0.113852929987375,-0.111246332526404,-0.234440285392877
"peel.5",0.0182374410471161,0.0408065457656068,1.13034708427266,0.258775064702946,-0.0142546502942828,0.458647151013455,1.13034708427266,0.233742215737527,-0.062121565111855,0.0965367255143173,0.00401642973843736,-0.144304948513735
"Mohn.rho",0.122332937479129,0.0221957768707379,1.61068955276221,0.161008954624387,-0.0904291624351057,0.569227159340784,1.61068955276221,0.596355270375227,0.1097381122837,-0.0336453359344945,-0.125663596536535,-0.230306479614653
