"","f.rho","ssb.rho","recr.rho","jan1b.rho","explb.rho","stockn.rho","Age.1","Age.2","Age.3","Age.4","Age.5","Age.6","Age.7","Age.8","Age.9"
"peel.1",0.0150350835709748,-0.0047115330974697,0.00418582411875722,0.00638980736383484,-0.0116099297957793,0.047730312583497,0.00418582411875722,0.245124692396386,0.132568020689489,-0.0337974495782083,-0.0384010623615785,-0.0341309601485294,-0.00962953919276105,-0.00673434591397952,-0.00414370700287438
"peel.2",0.0353720920608245,-0.0407801876879116,1.08597390716436,-0.00908735211567023,-0.0283673044519598,0.240574977788093,1.08597390716436,0.4849223535144,-0.130394881918356,-0.199908841980411,-0.0967381280133451,-0.0216944323553762,-0.00282491337883763,0.000986984395944282,0.0066364323922663
"peel.3",0.0169308795468241,-0.0292390090099496,1.33966671257076,-0.0224047912873133,-0.012826518352525,0.233338008800949,1.33966671257076,-0.255529655444906,-0.270439058194598,-0.181919540848308,-0.0284717654587023,0.0306069661822085,0.0338978963909875,0.0409208883856401,0.0397563714082963
"peel.4",-0.00442907681686017,0.0145742669532954,-0.398048025964626,-0.0078605234952608,0.00470595957772593,-0.149097241311665,-0.398048025964626,-0.142854510205736,-0.222742215276101,-0.107458408585183,0.0471435536282742,0.0648374120041867,0.0715981330572528,0.0664823467645029,0.0588138969094214
"peel.5",-0.0273438953328005,0.0603946157994354,0.781653057461321,0.0762675625874414,0.0252149922360618,0.241001693331458,0.781653057461321,0.110165635575405,0.0224597280637597,0.0777450950764406,0.0534592995396064,0.0757756045204562,0.0562948443658117,0.0408698809131511,0.0357364458190549
"Mohn.rho",0.00711301660579252,4.76305914799774e-05,0.562686295070113,0.00866094061060638,-0.00457656015729528,0.122709550238467,0.562686295070113,0.0883657031671096,-0.0937096813271613,-0.0890678291831339,-0.0126016205331491,0.0230789180405891,0.0298672842484907,0.0285051509090518,0.0273598879052329
