"","f.rho","ssb.rho","recr.rho","jan1b.rho","explb.rho","stockn.rho","Age.1","Age.2","Age.3","Age.4","Age.5","Age.6","Age.7","Age.8","Age.9"
"peel.1",0.0135707477062992,-0.00406176694089274,0.0105442624917834,0.00710039828296539,-0.0102848457664863,0.050764346838182,0.0105442624917834,0.251438843468745,0.136697430300607,-0.0309262412193096,-0.0404073539766905,-0.0351927205159359,-0.0101451997172111,-0.00644774812543303,-0.00264861245107309
"peel.2",0.0340912984810753,-0.0390558295086446,1.10539070925519,-0.00773164184250026,-0.0271393943770313,0.244156011076309,1.10539070925519,0.495863942475079,-0.125440401710067,-0.199609990356319,-0.10006705137067,-0.0243268410198555,-0.00383999710565034,0.00138503444778117,0.0097219216833086
"peel.3",0.0143166074794251,-0.0261065635377236,1.37544330817715,-0.018791385519596,-0.0104269416014646,0.240808266385146,1.37544330817715,-0.246614163958138,-0.266733276555738,-0.181670644831912,-0.0325554287778171,0.0279949077137112,0.0336974923069246,0.0423747537933041,0.0447648781304754
"peel.4",-0.01070807031343,0.0190795598979131,-0.386848908374706,-0.00208460874938171,0.0105606462481461,-0.141093486508699,-0.386848908374706,-0.133138400825419,-0.21865227523662,-0.107050017284348,0.0437564598884917,0.0640595358455687,0.0732369220267107,0.0701804259444526,0.067017679156828
"peel.5",-0.0410782444393107,0.0693542683071822,0.83758297961479,0.0855184774215981,0.0385659553330349,0.259855704576946,0.83758297961479,0.13271875283795,0.0349475163798771,0.0856537902709587,0.0574004839726934,0.0816995295106415,0.0655953662930793,0.0542276146353013,0.0533721777981674
"Mohn.rho",0.00203846778281176,0.00384193364356686,0.588422470232842,0.0128022479186171,0.000255083967239748,0.130898168473577,0.588422470232842,0.100053794799643,-0.0878362013643882,-0.0867206206841859,-0.0143745780527985,0.022846882306826,0.0317089167607706,0.0323440161390812,0.0344456088635413
